date,inning,half,outs,base_code,score_diff,target,p_model,success,layer,break_even,decision,actual_value,min_n
2025/06/30,4,1,1,1__,1,2,0.87361115,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/06/30,4,1,1,1__,2,2,0.8692869,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/06/30,4,1,1,12_,-1,3,0.7890029,0,RE24,0.7292602919730533,GO,-0.7084347821959666,
2025/06/30,8,1,0,1__,0,2,0.6914563,1,WP,0.7930501721612716,HOLD,0.026420297848869234,74.0
2025/06/30,9,0,1,1_3,0,2,0.9334849,1,WP,0.7594793435200906,GO,0.08585858585858586,66.0
2025/06/30,9,0,2,1__,2,2,0.7243568,0,WP,1.0,HOLD,-0.05109262060850561,146.0
2025/06/30,7,1,2,1__,-1,2,0.8441451,1,WP,0.22405219677551116,GO,0.007002489538640855,105.0
2025/06/30,8,1,1,1_3,0,2,0.9119906,1,WP,0.5411331626120358,GO,0.13203463203463206,42.0
2025/06/30,9,1,1,1__,0,2,0.7188163,1,WP,0.7864665405665459,HOLD,0.0402352597750113,251.0
2025/06/30,9,1,1,_2_,0,3,0.7186653,1,WP,0.7606480111864775,HOLD,0.06784635021764507,143.0
2025/06/30,7,1,1,1__,2,2,0.7904906,0,WP,1.0,HOLD,-0.004184482465475647,99.0
2025/07/01,1,0,1,1__,0,2,0.5445991,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/01,6,1,2,1__,0,2,0.77147365,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/01,8,1,1,1__,0,2,0.740519,1,WP,0.7729763434358705,HOLD,0.024578594223058636,121.0
2025/07/01,7,1,0,1__,2,2,0.76585585,0,WP,1.0,HOLD,-0.017912142746528525,42.0
2025/07/01,7,0,1,1__,-1,2,0.8377337,1,WP,0.34669844315527387,GO,0.16751980770942754,94.0
2025/07/01,9,0,1,_2_,2,3,0.78571826,1,WP,0.596899224806201,GO,0.03282828282828287,44.0
2025/07/01,1,0,2,_2_,0,3,0.74310833,1,RE24,0.9146524436294244,HOLD,0.030112566726497536,
2025/07/01,1,1,2,1__,0,2,0.61570674,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/01,2,1,1,1__,1,2,0.66945034,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/01,8,1,1,1__,0,2,0.7074068,1,WP,0.7729763434358705,HOLD,0.024578594223058636,121.0
2025/07/01,9,1,0,1__,0,2,0.7106819,0,WP,0.7188706732573746,HOLD,-0.15576323987538931,452.0
2025/07/01,3,0,0,1__,0,2,0.7842934,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/07/01,4,0,2,1__,-3,2,0.8481209,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/01,6,1,1,1_3,3,2,0.89910275,1,RE24,0.8400293466931978,GO,0.16170619369029726,
2025/07/02,6,1,2,1__,1,2,0.7962647,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/02,1,0,1,1__,0,2,0.745751,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/02,2,1,2,1__,1,2,0.73729885,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/02,3,1,1,1_3,-1,2,0.85570884,1,RE24,0.8400293466931978,GO,0.16170619369029726,
2025/07/02,4,1,2,1_3,-1,2,0.89786285,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/02,3,1,2,1__,0,2,0.7099658,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/02,5,1,1,1_3,0,2,0.77571523,1,RE24,0.8400293466931978,HOLD,0.16170619369029726,
2025/07/02,5,1,1,1__,-2,2,0.7665944,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/02,6,0,1,_2_,2,3,0.7749046,0,RE24,0.6866960128608449,GO,-0.5782370352706265,
2025/07/02,9,0,2,1__,2,2,0.65116525,1,WP,1.0,HOLD,-0.048276791080347325,146.0
2025/07/02,9,1,2,1__,0,2,0.7160051,1,WP,0.6475524932240472,GO,0.03702064896755164,180.0
2025/07/02,1,0,2,1__,1,2,0.8183789,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/02,9,0,0,1__,1,2,0.7539668,0,WP,1.0,HOLD,-0.04967907077028544,103.0
2025/07/02,4,1,0,1__,0,2,0.67964816,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/02,4,1,2,1__,5,2,0.78435427,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/02,1,1,1,1__,0,2,0.7695997,0,RE24,0.737073953057131,GO,-0.4262034573909564,
2025/07/02,3,1,1,1__,-5,2,0.84479415,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/02,9,1,2,1_3,-2,2,0.92418975,1,WP,1.0,HOLD,-0.01945110578204104,27.0
2025/07/02,4,0,0,1__,0,2,0.6453943,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/02,7,1,2,1__,3,2,0.7860915,1,WP,0.9196480441902423,HOLD,0.0021589467963041287,116.0
2025/07/02,2,1,1,_2_,0,3,0.75848967,1,RE24,0.6866960128608449,GO,0.2638197474120524,
2025/07/02,1,0,1,1__,0,2,0.8673634,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/02,2,0,2,1__,2,2,0.79262394,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/02,6,1,2,1__,3,2,0.7933837,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/02,3,1,2,1__,3,2,0.7863817,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/02,7,1,2,1__,6,2,0.8413912,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/02,6,0,2,1_3,-1,2,0.90615535,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/02,8,1,1,1__,0,2,0.8747632,1,WP,0.7729763434358705,GO,0.024578594223058636,121.0
2025/07/02,8,1,2,1__,2,2,0.87336254,1,WP,1.0,HOLD,-0.014201355678463035,139.0
2025/07/02,3,1,2,1__,2,2,0.72915477,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/03,1,0,1,1__,0,2,0.7184389,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/03,1,0,0,1__,0,2,0.7184627,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/07/03,5,0,1,1_3,0,2,0.83530134,0,RE24,0.8400293466931978,HOLD,-0.8491429236172787,
2025/07/03,1,1,1,1__,-2,2,0.80644685,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/03,5,1,2,1__,2,2,0.7922785,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/03,7,1,2,1__,1,2,0.8574786,1,WP,0.7711911874533222,GO,0.009929390997352239,154.0
2025/07/03,1,0,2,1__,0,2,0.8370001,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/03,3,1,0,1__,3,2,0.78450453,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/03,3,1,0,1__,4,2,0.75793767,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/03,3,1,1,_2_,4,3,0.73137665,0,RE24,0.6866960128608449,GO,-0.5782370352706265,
2025/07/03,9,0,1,1__,-1,2,0.75761807,0,WP,0.6884173195811686,GO,-0.14138348465196715,86.0
2025/07/03,1,1,1,1__,0,2,0.74111986,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/03,7,0,1,1_3,0,2,0.9300782,1,WP,1.0,HOLD,-0.012285012285012331,33.0
2025/07/03,5,0,2,1_3,-2,2,0.89524186,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/03,4,1,1,1__,3,2,0.68022966,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/03,8,1,0,1__,3,2,0.73261356,1,WP,0.0,GO,0.026431718061673992,42.0
2025/07/04,2,1,2,1__,0,2,0.7188337,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/04,4,0,2,1__,5,2,0.73686266,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/04,4,0,2,1_3,1,2,0.87144935,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/04,7,0,1,1__,0,2,0.7575563,1,WP,0.2465557709970408,GO,0.07012195121951215,120.0
2025/07/04,1,1,1,1__,0,2,0.7235871,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/04,3,1,2,1_3,0,2,0.8759609,0,RE24,0.900822946052356,HOLD,-0.5027718067654712,
2025/07/04,5,0,2,1__,0,2,0.79329026,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/04,7,0,0,1__,1,2,0.80068105,1,WP,1.0,HOLD,-0.006693657219973059,75.0
2025/07/04,7,0,1,12_,1,3,0.77381295,0,WP,0.8001899808671752,HOLD,-0.126639272600105,41.0
2025/07/04,8,1,1,1__,0,2,0.74020797,1,WP,0.7729763434358705,HOLD,0.024578594223058636,121.0
2025/07/04,7,0,2,1__,1,2,0.7674781,1,WP,1.0,HOLD,-0.05081187010078381,141.0
2025/07/04,2,0,1,1__,0,2,0.80391127,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/04,6,0,2,1__,1,2,0.8256665,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/04,8,1,2,1__,0,2,0.8632127,1,WP,1.0,HOLD,-0.0010087025316455334,128.0
2025/07/04,9,0,2,1__,0,2,0.7957307,1,WP,1.0,HOLD,-0.057479533614487766,290.0
2025/07/04,6,1,2,1__,4,2,0.7773233,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/04,7,0,2,_2_,-4,3,0.8608699,1,RE24,0.9146524436294244,HOLD,0.030112566726497536,
2025/07/04,7,0,2,1_3,-4,2,0.96682626,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/04,2,0,0,1__,0,2,0.79949594,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/04,4,0,2,1__,2,2,0.8291674,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/04,6,1,0,1__,-9,2,0.741225,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/04,7,0,0,1__,8,2,0.87048393,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/05,3,0,0,1__,-1,2,0.79630375,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/05,9,0,2,1__,0,2,0.84164083,1,WP,1.0,HOLD,-0.057479533614487766,290.0
2025/07/05,4,1,1,12_,-2,3,0.9947431,1,RE24,0.7292602919730533,GO,0.26300818541612947,
2025/07/05,4,1,1,12_,-2,2,0.99522614,1,RE24,0.5919980671521771,GO,0.42471437910642673,
2025/07/05,2,0,2,1__,1,2,0.77332383,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/05,3,1,2,1__,-1,2,0.67729473,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/07/05,4,1,2,1__,-1,2,0.7240918,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/05,2,1,2,1__,1,2,0.74281377,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/05,5,1,1,1__,-1,2,0.7525327,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/05,2,0,0,1__,0,2,0.7985839,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/05,9,0,1,1__,0,2,0.7727081,1,WP,1.0,HOLD,-0.11961482871415163,452.0
2025/07/05,9,0,2,123,0,2,0.94703853,1,WP,0.49656542855279506,GO,0.18570664765638917,62.0
2025/07/05,5,1,1,1__,3,2,0.7594156,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/05,5,1,2,1__,5,2,0.82694364,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/05,3,1,1,1__,0,2,0.8157779,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/05,8,0,0,1__,2,2,0.85317415,1,WP,0.41117358413412364,GO,0.04547184170471841,54.0
2025/07/05,8,0,2,1_3,3,2,0.90400475,1,WP,0.931942374565326,HOLD,0.0021645021645021467,28.0
2025/07/05,5,1,2,12_,0,3,0.7965874,1,RE24,0.911205936383112,HOLD,0.044643151794710956,
2025/07/05,3,0,1,_2_,0,3,0.70156497,1,RE24,0.6866960128608449,GO,0.2638197474120524,
2025/07/05,4,0,1,1_3,-1,2,0.85842323,0,RE24,0.8400293466931978,GO,-0.8491429236172787,
2025/07/06,2,1,2,1__,0,2,0.753108,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/06,5,0,0,1__,2,2,0.67805284,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/06,9,0,2,1__,4,2,0.8351405,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/06,1,0,0,1__,0,2,0.68026894,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/07/06,1,1,1,1__,0,2,0.75286096,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/06,1,1,2,1__,1,2,0.80671823,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/06,9,0,1,1__,-1,2,0.8002369,1,WP,0.6884173195811686,GO,0.06399119235061684,86.0
2025/07/06,4,0,2,1__,0,2,0.83556676,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/06,7,1,1,1__,2,2,0.78596,1,WP,1.0,HOLD,-0.02754457503797869,99.0
2025/07/06,8,1,2,1__,2,2,0.862014,1,WP,1.0,HOLD,-0.014201355678463035,139.0
2025/07/06,2,0,2,1_3,0,2,0.9197758,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/06,3,0,2,1__,0,2,0.8081582,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/06,2,0,1,1__,-1,2,0.7511815,0,RE24,0.737073953057131,GO,-0.4262034573909564,
2025/07/06,2,1,1,1__,1,2,0.6978915,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/07/06,3,0,1,1__,0,2,0.7493026,0,RE24,0.737073953057131,GO,-0.4262034573909564,
2025/07/06,3,1,1,1__,0,2,0.84422195,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/06,1,1,1,1__,0,2,0.76761514,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/06,4,0,1,1__,2,2,0.6617959,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/06,4,1,2,1__,0,2,0.82544804,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/06,3,1,1,1__,-1,2,0.7881267,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/06,7,1,2,1__,2,2,0.6928222,1,WP,0.555633641576204,GO,0.015617761214005488,137.0
2025/07/06,7,0,2,1__,-1,2,0.78801125,1,WP,1.0,HOLD,-0.015222482435597207,126.0
2025/07/06,1,0,1,1__,0,2,0.72926503,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/06,2,0,1,1__,4,2,0.73554474,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/07/07,1,0,1,1__,0,2,0.7128391,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/07/07,1,1,1,_2_,0,3,0.7808752,0,RE24,0.6866960128608449,GO,-0.5782370352706265,
2025/07/07,5,1,2,1__,4,2,0.7202683,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/07,4,0,0,1__,-1,2,0.6638394,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/07,2,0,2,1__,0,2,0.6971092,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/07,6,1,1,1__,2,2,0.8335971,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/07,8,0,1,1__,1,2,0.6676665,1,WP,0.5150427006932584,GO,0.05628778491232023,99.0
2025/07/07,8,0,2,1__,4,2,0.80578625,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/07,9,0,1,1__,3,2,0.69955915,1,WP,0.10058907787021383,GO,0.012621603488762179,88.0
2025/07/08,1,1,1,1__,0,2,0.5038873,0,RE24,0.737073953057131,HOLD,-0.4262034573909564,
2025/07/08,5,1,2,1__,1,2,0.66473424,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/08,9,0,1,1__,0,2,0.7645253,1,WP,1.0,HOLD,-0.11961482871415163,452.0
2025/07/08,3,0,0,1_3,0,2,0.871403,1,RE24,0.9099413034506152,HOLD,0.08884213838671284,
2025/07/08,3,1,2,1__,-2,2,0.7477572,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/08,5,1,0,1__,-1,2,0.7988777,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/08,7,1,1,1__,0,2,0.77781945,1,WP,1.0,HOLD,-0.00023327544646334353,123.0
2025/07/08,3,0,2,1_3,2,2,0.811203,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/08,10,0,1,1_3,0,2,0.866002,1,WP,0.7594793435200906,GO,0.08585858585858586,66.0
2025/07/08,5,0,1,_2_,0,3,0.5641514,0,RE24,0.6866960128608449,HOLD,-0.5782370352706265,
2025/07/08,8,1,0,12_,2,3,0.6844129,0,WP,0.7575189393939392,HOLD,-0.0222821533305404,47.0
2025/07/08,4,1,2,1__,2,2,0.69587314,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/08,6,1,0,1__,4,2,0.8169813,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/07/08,8,0,2,1__,-1,2,0.7728383,1,WP,0.2596494386492228,GO,0.0917136098299835,134.0
2025/07/08,3,0,1,12_,-1,3,0.99552864,1,RE24,0.7292602919730533,GO,0.26300818541612947,
2025/07/08,3,0,1,12_,-1,2,0.99534804,1,RE24,0.5919980671521771,GO,0.42471437910642673,
2025/07/08,6,0,1,1__,-1,2,0.618284,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/08,6,0,1,_2_,-1,3,0.5243644,0,RE24,0.6866960128608449,HOLD,-0.5782370352706265,
2025/07/09,1,0,2,1__,1,2,0.76301014,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/09,4,0,0,1__,-1,2,0.80849034,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/09,4,0,1,_2_,-1,3,0.79223806,1,RE24,0.6866960128608449,GO,0.2638197474120524,
2025/07/09,8,1,2,1__,2,2,0.8801011,1,WP,1.0,HOLD,-0.014201355678463035,139.0
2025/07/09,1,0,2,1__,0,2,0.6913424,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/07/09,1,1,1,1__,0,2,0.78544325,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/09,4,0,1,1__,-3,2,0.8233632,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/09,4,0,1,1__,2,2,0.7780198,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/09,6,0,1,1__,-1,2,0.72874063,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/09,7,0,2,1__,4,2,0.8258754,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/09,8,0,2,1__,4,2,0.7714477,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/09,7,0,0,12_,2,3,0.9956468,1,WP,1.0,HOLD,-0.063101762701822,43.0
2025/07/09,7,0,0,12_,2,2,0.9954005,1,WP,1.0,HOLD,-0.03785259326660606,35.0
2025/07/09,2,0,1,_2_,0,3,0.7100707,0,RE24,0.6866960128608449,GO,-0.5782370352706265,
2025/07/09,5,1,0,1__,3,2,0.7849932,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/07/09,5,1,2,1__,3,2,0.74987173,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/09,2,1,1,12_,0,3,0.9952766,1,RE24,0.7292602919730533,GO,0.26300818541612947,
2025/07/09,2,1,1,12_,0,2,0.9950126,1,RE24,0.5919980671521771,GO,0.42471437910642673,
2025/07/09,5,0,2,1_3,0,2,0.88662064,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/09,5,1,1,_2_,-1,3,0.8002599,1,RE24,0.6866960128608449,GO,0.2638197474120524,
2025/07/09,7,0,1,12_,0,3,0.9951456,1,WP,0.8155796563165456,GO,0.032472685100408905,43.0
2025/07/09,7,0,1,12_,0,2,0.9961694,1,WP,0.5024818788843107,GO,0.06418515867334762,33.0
2025/07/09,7,1,1,1__,-1,2,0.7501441,0,WP,0.452487024101658,GO,-0.072102829744424,97.0
2025/07/09,8,1,1,1__,-1,2,0.7901046,1,WP,1.0,HOLD,-0.008945183912981214,102.0
2025/07/09,1,1,0,1__,0,2,0.7729782,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/09,4,1,2,1_3,1,2,0.8166227,0,RE24,0.900822946052356,HOLD,-0.5027718067654712,
2025/07/09,5,1,2,1__,4,2,0.7995451,0,RE24,0.7143336095124673,GO,-0.23052279015581767,
2025/07/09,8,1,1,1__,3,2,0.76961106,0,WP,0.26524822695035166,GO,-0.004480544374161344,79.0
2025/07/09,5,0,2,1_3,2,2,0.92322224,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/09,6,0,1,1__,3,2,0.79562336,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/10,2,1,2,1__,3,2,0.8010037,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/10,4,1,0,1__,0,2,0.62904054,0,RE24,0.7314008155412673,HOLD,-0.6268771639517962,
2025/07/10,10,0,2,_2_,0,3,0.713692,1,WP,1.0,HOLD,-0.05575033200531204,200.0
2025/07/10,5,0,0,1__,0,2,0.724253,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/10,4,0,0,1__,-1,2,0.6698493,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/10,4,1,1,1__,0,2,0.6006402,1,RE24,0.737073953057131,HOLD,0.1520335778796702,
2025/07/10,5,0,2,1__,0,2,0.7139302,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/10,6,1,2,1_3,4,2,0.86603963,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/10,2,0,2,1__,0,2,0.8238343,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/10,2,0,2,123,0,2,0.8907353,1,RE24,0.4967475728407895,GO,0.7841301880674448,
2025/07/10,3,1,2,1__,1,2,0.7759451,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/10,7,1,0,1__,-2,2,0.83763236,1,WP,0.8356006156866472,GO,0.02307059307588316,53.0
2025/07/10,7,1,0,1__,1,2,0.79030037,1,WP,0.6788782289957132,GO,0.03902721482339311,44.0
2025/07/10,1,1,2,1__,0,2,0.76099086,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/10,3,0,2,1__,-2,2,0.78821534,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/10,8,0,0,1__,5,2,0.8113496,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/07/10,6,0,1,12_,-2,2,0.7380913,0,RE24,0.5919980671521771,GO,-0.6162473049276468,
2025/07/10,7,0,0,1__,-2,2,0.8513015,1,WP,0.4230031648964704,GO,0.09844047166222897,55.0
2025/07/10,8,0,2,1__,-1,2,0.7275823,1,WP,0.2596494386492228,GO,0.0917136098299835,134.0
2025/07/10,6,1,2,1__,6,2,0.8668559,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/11,5,1,2,1__,0,2,0.6092977,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/11,8,1,1,12_,0,3,0.72307795,1,WP,0.6162280701754383,GO,0.09722222222222232,40.0
2025/07/11,1,1,2,1__,0,2,0.66138613,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/11,5,0,2,1_3,1,2,0.9952195,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/11,5,0,2,1_3,1,H,0.99400526,1,RE24,0.4085839049773361,GO,0.7277509833903466,
2025/07/11,5,0,2,1_3,3,2,0.8867355,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/11,7,0,2,1__,5,2,0.82956815,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/11,4,1,0,1__,4,2,0.84418184,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/11,3,0,2,1_3,0,2,0.8942792,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/11,7,0,2,12_,1,3,0.76967645,0,WP,1.0,HOLD,-0.0971826043647559,55.0
2025/07/11,5,0,2,1_3,0,2,0.7850781,1,RE24,0.900822946052356,HOLD,0.05535319323452881,
2025/07/11,6,0,1,_2_,-1,3,0.6084808,1,RE24,0.6866960128608449,HOLD,0.2638197474120524,
2025/07/11,10,0,2,1_3,0,2,0.935017,1,WP,1.0,HOLD,-0.05542102366538254,79.0
2025/07/11,5,1,1,1__,-1,2,0.74431235,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/11,7,1,2,1_3,0,2,0.8828077,1,WP,0.9279421730291388,HOLD,0.010073260073260148,39.0
2025/07/11,4,1,2,1_3,0,2,0.9345006,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/11,6,1,0,1__,-3,2,0.8094194,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/11,6,1,2,12_,-1,2,0.8626188,1,RE24,0.8208352160730307,GO,0.09999634502923976,
2025/07/11,1,0,2,1_3,2,2,0.961546,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/11,8,1,2,1_3,-4,2,0.9574219,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/11,9,0,2,1__,4,2,0.87667125,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/11,7,1,0,1__,0,2,0.8004192,0,WP,0.5414115080496607,GO,-0.10106079192730255,64.0
2025/07/11,5,1,2,1_3,6,2,0.92098415,1,RE24,0.900822946052356,GO,0.05535319323452881,
2025/07/11,2,0,2,1__,0,2,0.6937353,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/11,6,0,0,1__,-1,2,0.7830797,1,RE24,0.7314008155412673,GO,0.23021398310671604,
2025/07/11,9,0,1,1__,-1,2,0.7382025,1,WP,0.6884173195811686,GO,0.06399119235061684,86.0
2025/07/11,3,0,1,1__,0,2,0.7729275,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/11,2,1,2,1__,2,2,0.7049937,1,RE24,0.7143336095124673,HOLD,0.09218747726831977,
2025/07/11,3,0,0,1__,-1,2,0.7306814,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/11,6,0,2,1__,-2,2,0.7785037,1,RE24,0.7143336095124673,GO,0.09218747726831977,
2025/07/11,9,0,1,1__,-1,2,0.74351776,1,WP,0.6884173195811686,GO,0.06399119235061684,86.0
2025/07/12,2,1,2,1__,0,2,0.7062395,0,RE24,0.7143336095124673,HOLD,-0.23052279015581767,
2025/07/12,1,1,0,1__,0,2,0.7292761,1,RE24,0.7314008155412673,HOLD,0.23021398310671604,
2025/07/12,5,1,0,1__,0,2,0.7431299,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/07/12,8,1,1,1__,1,2,0.6342419,1,WP,1.0,HOLD,-0.02148453780111692,124.0
2025/07/12,2,1,1,1__,0,2,0.78793585,1,RE24,0.737073953057131,GO,0.1520335778796702,
2025/07/12,5,0,0,1__,0,2,0.7427645,0,RE24,0.7314008155412673,GO,-0.6268771639517962,
2025/07/12,7,1,1,1__,-1,2,0.85139745,1,WP,0.452487024101658,GO,0.08724500987058564,97.0
